ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip,x,y
3064,May14,2146May14,Methylene Chloride,8.4,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3118 Lake St W,Minneapolis,MN,55416,-10388432.3603,5613417.3574
3065,May14,2146May14,n-Hexane,1,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,3118 Lake St W,Minneapolis,MN,55416,-10388432.3603,5613417.3574
3066,May14,2146May14,Propylene,2.8,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416,-10388432.3603,5613417.3574
3067,May14,2146May14,Trichlorofluoromethane,1.7,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3118 Lake St W,Minneapolis,MN,55416,-10388432.3603,5613417.3574
3068,May14,2151May14,2-Butanone (MEK),3.3,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3069,May14,2151May14,Acetone,9.9,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3070,May14,2151May14,Chloromethane,0.96,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3071,May14,2151May14,Dichlorodifluoromethane,2.1,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3072,May14,2151May14,Ethanol,16.1,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3073,May14,2151May14,m&p-Xylene,1.5,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3074,May14,2151May14,Methylene Chloride,1.5,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3075,May14,2151May14,n-Hexane,1.4,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3076,May14,2151May14,o-Xylene,1.1,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3077,May14,2151May14,Propylene,2.4,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3078,May14,2151May14,Toluene,2.3,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3079,May14,2151May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2730 Buchanan St NE,Minneapolis,MN,55418,-10379397.0175,5624325.7104
3080,May14,2157May14,2-Propanol,0.52,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3081,May14,2157May14,Acetone,6.4,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3082,May14,2157May14,Benzene,0.52,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3083,May14,2157May14,Chloromethane,0.75,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3084,May14,2157May14,Dichlorodifluoromethane,1.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3085,May14,2157May14,Ethanol,6.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3086,May14,2157May14,m&p-Xylene,1.1,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3087,May14,2157May14,Methylene Chloride,0.68,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3088,May14,2157May14,Propylene,1.5,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3089,May14,2157May14,Toluene,1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3090,May14,2157May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2705 28th St W,Minneapolis,MN,55416,-10387677.0662,5613958.8943
3091,May14,2161May14,"1,2,4-Trimethylbenzene",1.3,ug/m3,95-63-6,125000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3092,May14,2161May14,2-Butanone (MEK),2.1,ug/m3,78-93-3,10000,ug/m3,HRV,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3093,May14,2161May14,2-Hexanone,0.79,ug/m3,591-78-6,4000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3094,May14,2161May14,Acetone,17.1,ug/m3,67-64-1,590000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3095,May14,2161May14,Benzene,3.1,ug/m3,71-43-2,1.3,ug/m3,HRV,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3096,May14,2161May14,Dichlorodifluoromethane,3.4,ug/m3,75-71-8,4950000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3097,May14,2161May14,Ethanol,21.1,ug/m3,64-17-5,1900000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3098,May14,2161May14,Ethyl acetate,2.1,ug/m3,141-78-6,1400000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3099,May14,2161May14,m&p-Xylene,1,ug/m3,179601-23-1,350000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3100,May14,2161May14,n-Hexane,1,ug/m3,110-54-3,2000,ug/m3,HRV,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3101,May14,2161May14,Propylene,2.4,ug/m3,115-07-1,1050000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3102,May14,2161May14,Tetrachloroethene,70.9,ug/m3,127-18-4,2,ug/m3,RAA,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3103,May14,2161May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,55406,-10381339.942,5613391.3175
3104,May14,2170May14,2-Butanone (MEK),2.5,ug/m3,78-93-3,10000,ug/m3,HRV,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3105,May14,2170May14,2-Hexanone,0.81,ug/m3,591-78-6,4000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3106,May14,2170May14,2-Propanol,2.1,ug/m3,67-63-0,980000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3107,May14,2170May14,4-Methyl-2-pentanone (MIBK),1.1,ug/m3,108-10-1,205000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3108,May14,2170May14,Acetone,18,ug/m3,67-64-1,590000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3109,May14,2170May14,Carbon tetrachloride,0.52,ug/m3,56-23-5,12600,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3110,May14,2170May14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3111,May14,2170May14,Dichlorodifluoromethane,2.2,ug/m3,75-71-8,4950000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3112,May14,2170May14,Ethanol,9.1,ug/m3,64-17-5,1900000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3113,May14,2170May14,Ethyl acetate,1.8,ug/m3,141-78-6,1400000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3114,May14,2170May14,m&p-Xylene,0.89,ug/m3,179601-23-1,350000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3115,May14,2170May14,Naphthalene,1.9,ug/m3,91-20-3,9,ug/m3,HRV,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3116,May14,2170May14,n-Hexane,1.5,ug/m3,110-54-3,2000,ug/m3,HRV,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3117,May14,2170May14,Propylene,2,ug/m3,115-07-1,1050000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3118,May14,2170May14,Trichlorofluoromethane,1.1,ug/m3,75-69-4,5600000,ug/m3,REL,Pinta Foamtec,business,2601 49th Ave N,Minneapolis,MN,55430,-10387803.9266,5628437.2522
3119,May14,2173May14,2-Butanone (MEK),2.2,ug/m3,78-93-3,10000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3120,May14,2173May14,2-Hexanone,0.75,ug/m3,591-78-6,4000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3121,May14,2173May14,Acetone,12.5,ug/m3,67-64-1,590000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3122,May14,2173May14,Benzene,3.1,ug/m3,71-43-2,1.3,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3123,May14,2173May14,Dichlorodifluoromethane,2.6,ug/m3,75-71-8,4950000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3124,May14,2173May14,Ethanol,79.9,ug/m3,64-17-5,1900000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3125,May14,2173May14,Propylene,1.5,ug/m3,115-07-1,1050000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3126,May14,2173May14,Trichlorofluoromethane,1.2,ug/m3,75-69-4,5600000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3127,May14,2177May14,"1,2,4-Trimethylbenzene",0.95,ug/m3,95-63-6,125000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3128,May14,2177May14,2-Butanone (MEK),3.7,ug/m3,78-93-3,10000,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3129,May14,2177May14,2-Propanol,35.2,ug/m3,67-63-0,980000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3130,May14,2177May14,Acetone,35,ug/m3,67-64-1,590000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3131,May14,2177May14,Benzene,0.94,ug/m3,71-43-2,1.3,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3132,May14,2177May14,Chloromethane,0.8,ug/m3,74-87-3,206544,ug/m3,PEL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3133,May14,2177May14,Cyclohexane,4.6,ug/m3,110-82-7,1050000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3134,May14,2177May14,Dichlorodifluoromethane,1.6,ug/m3,75-71-8,4950000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3135,May14,2177May14,Ethanol,31,ug/m3,64-17-5,1900000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3136,May14,2177May14,Ethyl acetate,120,ug/m3,141-78-6,1400000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3137,May14,2177May14,m&p-Xylene,1.7,ug/m3,179601-23-1,350000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3138,May14,2177May14,Methylene Chloride,3.8,ug/m3,75-09-2,20,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3139,May14,2177May14,n-Hexane,2.6,ug/m3,110-54-3,2000,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3140,May14,2177May14,Propylene,4,ug/m3,115-07-1,1050000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3141,May14,2177May14,Toluene,4.8,ug/m3,108-88-3,400,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3142,May14,2177May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406,-10379332.497,5614533.8416
3143,May14,2297May14,"1,2,4-Trimethylbenzene",1.6,ug/m3,95-63-6,125000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3144,May14,2297May14,"1,3,5-Trimethylbenzene",1.3,ug/m3,108-67-8,125000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3145,May14,2297May14,2-Butanone (MEK),5.8,ug/m3,78-93-3,10000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3146,May14,2297May14,2-Propanol,5.9,ug/m3,67-63-0,980000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3147,May14,2297May14,Benzene,1.4,ug/m3,71-43-2,1.3,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3148,May14,2297May14,Carbon disulfide,10.7,ug/m3,75-15-0,700,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3149,May14,2297May14,Chloromethane,0.99,ug/m3,74-87-3,206544,ug/m3,PEL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3150,May14,2297May14,Cyclohexane,1.7,ug/m3,110-82-7,1050000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3151,May14,2297May14,Dichlorodifluoromethane,3.3,ug/m3,75-71-8,4950000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3152,May14,2297May14,Ethanol,29.9,ug/m3,64-17-5,1900000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3153,May14,2297May14,Ethyl acetate,0.9,ug/m3,141-78-6,1400000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3154,May14,2297May14,Ethylbenzene,1.3,ug/m3,100-41-4,10000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3155,May14,2297May14,m&p-Xylene,2.9,ug/m3,179601-23-1,350000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3156,May14,2297May14,n-Heptane,2.3,ug/m3,142-82-5,350000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3157,May14,2297May14,o-Xylene,1.2,ug/m3,95-47-6,43000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3158,May14,2297May14,Styrene,1.5,ug/m3,100-42-5,1000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3159,May14,2297May14,Trichloroethene,3.8,ug/m3,79-01-6,3,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3160,May14,2297May14,Trichlorofluoromethane,1.8,ug/m3,75-69-4,5600000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3161,May14,2297May14,Vinyl acetate,4.1,ug/m3,108-05-4,200,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410,-10387814.7642,5611301.3158
3162,May14,2305May14,Acetone,7.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3163,May14,2305May14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3164,May14,2305May14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3165,May14,2305May14,Ethanol,8.2,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3166,May14,2305May14,n-Hexane,0.53,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3167,May14,2305May14,Propylene,1.7,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3168,May14,2305May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412,-10388116.6523,5627524.5033
3169,May14,2311May14,"1,2,4-Trimethylbenzene",0.98,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3170,May14,2311May14,2-Butanone (MEK),4.4,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3171,May14,2311May14,2-Hexanone,1.6,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3172,May14,2311May14,2-Propanol,1.8,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3173,May14,2311May14,Acetone,16.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3174,May14,2311May14,Benzene,0.61,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3175,May14,2311May14,Chloromethane,0.83,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3176,May14,2311May14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3177,May14,2311May14,Ethanol,11.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3178,May14,2311May14,Ethylbenzene,0.89,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3179,May14,2311May14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3180,May14,2311May14,n-Heptane,1.7,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3181,May14,2311May14,n-Hexane,0.77,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3182,May14,2311May14,o-Xylene,0.63,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3183,May14,2311May14,Toluene,1.2,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3184,May14,2311May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3185,May14,2311May14,Vinyl acetate,3.3,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417,-10381240.4061,5608207.9935
3186,May14,2326May14,2-Butanone (MEK),3.3,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
3187,May14,2326May14,Acetone,9.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
3188,May14,2326May14,Dichlorodifluoromethane,2.3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
3189,May14,2326May14,Ethanol,7.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
3190,May14,2326May14,Methylene Chloride,0.94,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
3191,May14,2326May14,Toluene,2.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411,-10387594.5877,5622508.3943
3192,May14,2327May14,2-Butanone (MEK),8,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3193,May14,2327May14,2-Propanol,7.4,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3194,May14,2327May14,Acetone,49.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3195,May14,2327May14,Benzene,1.2,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3196,May14,2327May14,Chloromethane,1.6,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3197,May14,2327May14,Dichlorodifluoromethane,2,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3198,May14,2327May14,Ethanol,13.7,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3199,May14,2327May14,m&p-Xylene,2,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3200,May14,2327May14,Methylene Chloride,2.8,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3201,May14,2327May14,o-Xylene,1.4,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
3202,May14,2327May14,Toluene,2.4,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419,-10383651.9089,5608728.2307
